,Price
2010-05-11,19.294
2010-05-12,19.663
2010-05-13,19.499
2010-05-14,19.225
2010-05-15,19.042
2010-05-16,19.042
2010-05-17,18.859
2010-05-18,18.879
2010-05-19,18.115
2010-05-20,17.715
2010-05-21,17.651
2010-05-22,17.825499999999998
2010-05-23,17.825499999999998
2010-05-24,18.0
2010-05-25,17.781
2010-05-26,18.306
2010-05-27,18.486
2010-05-28,18.44
2010-05-29,18.4955
2010-05-30,18.4955
2010-05-31,18.551
2010-06-01,18.57
2010-06-02,18.334
2010-06-03,17.949
2010-06-04,17.317
2010-06-05,17.749000000000002
2010-06-06,17.749000000000002
2010-06-07,18.181
2010-06-08,18.497
2010-06-09,18.209
2010-06-10,18.371
2010-06-11,18.251
2010-06-12,18.341
2010-06-13,18.341
2010-06-14,18.431
2010-06-15,18.599
2010-06-16,18.462
2010-06-17,18.797
2010-06-18,19.205
2010-06-19,19.0165
2010-06-20,19.0165
2010-06-21,18.828
2010-06-22,18.923
2010-06-23,18.481
2010-06-24,18.747
2010-06-25,19.126
2010-06-26,18.91
2010-06-27,18.91
2010-06-28,18.694
2010-06-29,18.635
2010-06-30,18.708
2010-07-01,17.79
2010-07-02,17.719
2010-07-03,17.788
2010-07-04,17.788
2010-07-05,17.857
2010-07-06,17.857
2010-07-07,18.0
2010-07-08,17.872
2010-07-09,18.073
2010-07-10,17.995
2010-07-11,17.995
2010-07-12,17.917
2010-07-13,18.257
2010-07-14,18.29
2010-07-15,18.362
2010-07-16,17.788
2010-07-17,17.6655
2010-07-18,17.6655
2010-07-19,17.543
2010-07-20,17.693
2010-07-21,17.803
2010-07-22,18.12
2010-07-23,18.101
2010-07-24,18.1505
2010-07-25,18.1505
2010-07-26,18.2
2010-07-27,17.626
2010-07-28,17.441
2010-07-29,17.617
2010-07-30,18.02
2010-07-31,18.229
2010-08-01,18.229
2010-08-02,18.438
2010-08-03,18.44
2010-08-04,18.295
2010-08-05,18.338
2010-08-06,18.489
2010-08-07,18.374000000000002
2010-08-08,18.374000000000002
2010-08-09,18.259
2010-08-10,18.175
2010-08-11,17.919
2010-08-12,18.082
2010-08-13,18.126
2010-08-14,18.285
2010-08-15,18.285
2010-08-16,18.444
2010-08-17,18.612
2010-08-18,18.415
2010-08-19,18.344
2010-08-20,18.008
2010-08-21,18.008499999999998
2010-08-22,18.008499999999998
2010-08-23,18.009
2010-08-24,18.395
2010-08-25,19.041
2010-08-26,18.991
2010-08-27,19.047
2010-08-28,19.0605
2010-08-29,19.0605
2010-08-30,19.074
2010-08-31,19.418
2010-09-01,19.379
2010-09-02,19.658
2010-09-03,19.935
2010-09-04,19.924500000000002
2010-09-05,19.924500000000002
2010-09-06,19.914
2010-09-07,19.9
2010-09-08,19.995
2010-09-09,19.839
2010-09-10,19.83
2010-09-11,19.9835
2010-09-12,19.9835
2010-09-13,20.137
2010-09-14,20.418
2010-09-15,20.557
2010-09-16,20.759
2010-09-17,20.804
2010-09-18,20.7975
2010-09-19,20.7975
2010-09-20,20.791
2010-09-21,20.626
2010-09-22,21.041
2010-09-23,21.199
2010-09-24,21.385
2010-09-25,21.421
2010-09-26,21.421
2010-09-27,21.457
2010-09-28,21.692
2010-09-29,21.952
2010-09-30,21.821
2010-10-01,22.06
2010-10-02,22.048000000000002
2010-10-03,22.048000000000002
2010-10-04,22.036
2010-10-05,22.737
2010-10-06,23.043
2010-10-07,22.584
2010-10-08,23.105
2010-10-09,23.227
2010-10-10,23.227
2010-10-11,23.349
2010-10-12,23.147
2010-10-13,23.932
2010-10-14,24.435
2010-10-15,24.288
2010-10-16,24.3505
2010-10-17,24.3505
2010-10-18,24.413
2010-10-19,23.78
2010-10-20,23.864
2010-10-21,23.139
2010-10-22,23.118
2010-10-23,23.331
2010-10-24,23.331
2010-10-25,23.544
2010-10-26,23.83
2010-10-27,23.404
2010-10-28,23.896
2010-10-29,24.585
2010-10-30,24.579
2010-10-31,24.579
2010-11-01,24.573
2010-11-02,24.857
2010-11-03,24.457
2010-11-04,26.066
2010-11-05,26.774
2010-11-06,27.116500000000002
2010-11-07,27.116500000000002
2010-11-08,27.459
2010-11-09,28.937
2010-11-10,26.891
2010-11-11,27.435
2010-11-12,25.966
2010-11-13,26.0415
2010-11-14,26.0415
2010-11-15,26.117
2010-11-16,25.257
2010-11-17,25.535
2010-11-18,26.86
2010-11-19,27.204
2010-11-20,27.345
2010-11-21,27.345
2010-11-22,27.486
2010-11-23,27.597
2010-11-24,27.554
2010-11-25,26.772
2010-11-26,26.724
2010-11-27,26.9585
2010-11-28,26.9585
2010-11-29,27.193
2010-11-30,28.199
2010-12-01,28.403
2010-12-02,28.562
2010-12-03,29.258
2010-12-04,29.4895
2010-12-05,29.4895
2010-12-06,29.721
2010-12-07,29.763
2010-12-08,28.239
2010-12-09,28.804
2010-12-10,28.592
2010-12-11,29.1025
2010-12-12,29.1025
2010-12-13,29.613
2010-12-14,29.779
2010-12-15,29.244
2010-12-16,28.773
2010-12-17,29.125
2010-12-18,29.2365
2010-12-19,29.2365
2010-12-20,29.348
2010-12-21,29.389
2010-12-22,29.38
2010-12-23,29.323
2010-12-24,29.2845
2010-12-25,29.2845
2010-12-26,29.2845
2010-12-27,29.246
2010-12-28,30.31
2010-12-29,30.691
2010-12-30,30.513
2010-12-31,30.937
2011-01-01,31.031
2011-01-02,31.031
2011-01-03,31.125
2011-01-04,29.508
2011-01-05,29.198
2011-01-06,29.126
2011-01-07,28.671
2011-01-08,28.766
2011-01-09,28.766
2011-01-10,28.861
2011-01-11,29.499
2011-01-12,29.545
2011-01-13,29.263
2011-01-14,28.32
2011-01-15,28.616
2011-01-16,28.616
2011-01-17,28.912
2011-01-18,28.912
2011-01-19,28.801
2011-01-20,27.473
2011-01-21,27.427
2011-01-22,27.374000000000002
2011-01-23,27.374000000000002
2011-01-24,27.321
2011-01-25,26.805
2011-01-26,27.128
2011-01-27,27.031
2011-01-28,27.927
2011-01-29,28.052999999999997
2011-01-30,28.052999999999997
2011-01-31,28.179
2011-02-01,28.52
2011-02-02,28.298
2011-02-03,28.737
2011-02-04,29.065
2011-02-05,29.207
2011-02-06,29.207
2011-02-07,29.349
2011-02-08,30.277
2011-02-09,30.282
2011-02-10,30.1
2011-02-11,30.005
2011-02-12,30.276
2011-02-13,30.276
2011-02-14,30.547
2011-02-15,30.71
2011-02-16,30.638
2011-02-17,31.58
2011-02-18,32.29
2011-02-19,32.576
2011-02-20,32.576
2011-02-21,32.862
2011-02-22,32.856
2011-02-23,33.309
2011-02-24,33.18
2011-02-25,32.923
2011-02-26,33.3715
2011-02-27,33.3715
2011-02-28,33.82
2011-03-01,34.427
2011-03-02,34.835
2011-03-03,34.327
2011-03-04,35.327
2011-03-05,35.596000000000004
2011-03-06,35.596000000000004
2011-03-07,35.865
2011-03-08,35.658
2011-03-09,36.047
2011-03-10,35.066
2011-03-11,35.935
2011-03-12,35.8875
2011-03-13,35.8875
2011-03-14,35.84
2011-03-15,34.117
2011-03-16,34.472
2011-03-17,34.258
2011-03-18,35.058
2011-03-19,35.5295
2011-03-20,35.5295
2011-03-21,36.001
2011-03-22,36.269
2011-03-23,37.198
2011-03-24,37.375
2011-03-25,37.049
2011-03-26,37.0685
2011-03-27,37.0685
2011-03-28,37.088
2011-03-29,36.987
2011-03-30,37.535
2011-03-31,37.9
2011-04-01,37.745
2011-04-02,38.126
2011-04-03,38.126
2011-04-04,38.507
2011-04-05,39.194
2011-04-06,39.4
2011-04-07,39.565
2011-04-08,40.621
2011-04-09,40.624
2011-04-10,40.624
2011-04-11,40.627
2011-04-12,40.08
2011-04-13,40.252
2011-04-14,41.679
2011-04-15,42.585
2011-04-16,42.7765
2011-04-17,42.7765
2011-04-18,42.968
2011-04-19,43.922
2011-04-20,44.471
2011-04-21,46.07
2011-04-22,46.6165
2011-04-23,46.6165
2011-04-24,46.6165
2011-04-25,47.163
2011-04-26,45.068
2011-04-27,45.972
2011-04-28,47.541
2011-04-29,48.599
2011-04-30,47.341499999999996
2011-05-01,47.341499999999996
2011-05-02,46.084
2011-05-03,42.585
2011-05-04,39.388
2011-05-05,36.24
2011-05-06,35.287
2011-05-07,36.201499999999996
2011-05-08,36.201499999999996
2011-05-09,37.116
2011-05-10,38.486
2011-05-11,35.515
2011-05-12,34.797
2011-05-13,35.013
2011-05-14,34.5725
2011-05-15,34.5725
2011-05-16,34.132
2011-05-17,33.491
2011-05-18,35.097
2011-05-19,34.932
2011-05-20,35.087
2011-05-21,34.99550000000001
2011-05-22,34.99550000000001
2011-05-23,34.904
2011-05-24,36.128
2011-05-25,37.642
2011-05-26,37.33
2011-05-27,37.873
2011-05-28,38.089
2011-05-29,38.089
2011-05-30,38.305
2011-05-31,38.317
2011-06-01,37.707
2011-06-02,36.213
2011-06-03,36.201
2011-06-04,36.4985
2011-06-05,36.4985
2011-06-06,36.796
2011-06-07,37.059
2011-06-08,36.633
2011-06-09,37.435
2011-06-10,36.338
2011-06-11,35.538
2011-06-12,35.538
2011-06-13,34.738
2011-06-14,35.417
2011-06-15,35.416
2011-06-16,35.567
2011-06-17,35.754
2011-06-18,35.9165
2011-06-19,35.9165
2011-06-20,36.079
2011-06-21,36.388
2011-06-22,36.75
2011-06-23,35.011
2011-06-24,34.646
2011-06-25,34.1195
2011-06-26,34.1195
2011-06-27,33.593
2011-06-28,33.648
2011-06-29,34.769
2011-06-30,34.832
2011-07-01,33.705
2011-07-02,34.5575
2011-07-03,34.5575
2011-07-04,35.41
2011-07-05,35.41
2011-07-06,35.916
2011-07-07,36.536
2011-07-08,36.543
2011-07-09,36.1205
2011-07-10,36.1205
2011-07-11,35.698
2011-07-12,35.634
2011-07-13,38.151
2011-07-14,38.694
2011-07-15,39.071
2011-07-16,39.7065
2011-07-17,39.7065
2011-07-18,40.342
2011-07-19,40.221
2011-07-20,39.558
2011-07-21,38.947
2011-07-22,40.122
2011-07-23,40.2415
2011-07-24,40.2415
2011-07-25,40.361
2011-07-26,40.698
2011-07-27,40.568
2011-07-28,39.802
2011-07-29,40.114
2011-07-30,39.717
2011-07-31,39.717
2011-08-01,39.32
2011-08-02,40.103
2011-08-03,41.772
2011-08-04,39.445
2011-08-05,38.226
2011-08-06,38.811
2011-08-07,38.811
2011-08-08,39.396
2011-08-09,37.9
2011-08-10,39.344
2011-08-11,38.687
2011-08-12,39.131
2011-08-13,39.227000000000004
2011-08-14,39.227000000000004
2011-08-15,39.323
2011-08-16,39.834
2011-08-17,40.366
2011-08-18,40.701
2011-08-19,42.447
2011-08-20,42.8935
2011-08-21,42.8935
2011-08-22,43.34
2011-08-23,42.305
2011-08-24,39.178
2011-08-25,40.764
2011-08-26,40.972
2011-08-27,40.7705
2011-08-28,40.7705
2011-08-29,40.569
2011-08-30,41.464
2011-08-31,41.727
2011-09-01,41.507
2011-09-02,43.04
2011-09-03,42.454
2011-09-04,42.454
2011-09-05,41.868
2011-09-06,41.848
2011-09-07,41.612
2011-09-08,42.512
2011-09-09,41.606
2011-09-10,40.9025
2011-09-11,40.9025
2011-09-12,40.199
2011-09-13,41.172
2011-09-14,40.508
2011-09-15,39.478
2011-09-16,40.807
2011-09-17,39.971500000000006
2011-09-18,39.971500000000006
2011-09-19,39.136
2011-09-20,40.109
2011-09-21,40.44
2011-09-22,36.59
2011-09-23,30.093
2011-09-24,30.0245
2011-09-25,30.0245
2011-09-26,29.956
2011-09-27,31.52
2011-09-28,30.11
2011-09-29,30.522
2011-09-30,30.083
2011-10-01,30.439
2011-10-02,30.439
2011-10-03,30.795
2011-10-04,29.839
2011-10-05,30.352
2011-10-06,32.005
2011-10-07,30.993
2011-10-08,31.4865
2011-10-09,31.4865
2011-10-10,31.98
2011-10-11,31.998
2011-10-12,32.789
2011-10-13,31.667
2011-10-14,32.173
2011-10-15,31.997
2011-10-16,31.997
2011-10-17,31.821
2011-10-18,31.831
2011-10-19,31.277
2011-10-20,30.281
2011-10-21,31.193
2011-10-22,31.4185
2011-10-23,31.4185
2011-10-24,31.644
2011-10-25,33.052
2011-10-26,33.31
2011-10-27,35.112
2011-10-28,35.303
2011-10-29,34.8365
2011-10-30,34.8365
2011-10-31,34.37
2011-11-01,32.746
2011-11-02,33.959
2011-11-03,34.514
2011-11-04,34.101
2011-11-05,34.4745
2011-11-06,34.4745
2011-11-07,34.848
2011-11-08,35.175
2011-11-09,34.383
2011-11-10,34.128
2011-11-11,34.706
2011-11-12,34.375
2011-11-13,34.375
2011-11-14,34.044
2011-11-15,34.48
2011-11-16,33.846
2011-11-17,31.521
2011-11-18,32.441
2011-11-19,31.7905
2011-11-20,31.7905
2011-11-21,31.14
2011-11-22,32.976
2011-11-23,31.908
2011-11-24,31.014
2011-11-25,31.035
2011-11-26,31.610500000000002
2011-11-27,31.610500000000002
2011-11-28,32.186
2011-11-29,31.911
2011-11-30,32.777
2011-12-01,32.734
2011-12-02,32.658
2011-12-03,32.5005
2011-12-04,32.5005
2011-12-05,32.343
2011-12-06,32.714
2011-12-07,32.596
2011-12-08,31.507
2011-12-09,32.223
2011-12-10,31.6
2011-12-11,31.6
2011-12-12,30.977
2011-12-13,31.245
2011-12-14,28.911
2011-12-15,29.257
2011-12-16,29.647
2011-12-17,29.247999999999998
2011-12-18,29.247999999999998
2011-12-19,28.849
2011-12-20,29.516
2011-12-21,29.231
2011-12-22,29.027
2011-12-23,29.064
2011-12-24,28.891
2011-12-25,28.891
2011-12-26,28.891
2011-12-27,28.718
2011-12-28,27.212
2011-12-29,27.315
2011-12-30,27.915
2011-12-31,28.743499999999997
2012-01-01,28.743499999999997
2012-01-02,28.743499999999997
2012-01-03,29.572
2012-01-04,29.097
2012-01-05,29.296
2012-01-06,28.683
2012-01-07,28.7325
2012-01-08,28.7325
2012-01-09,28.782
2012-01-10,29.815
2012-01-11,29.89
2012-01-12,30.124
2012-01-13,29.522
2012-01-14,29.8285
2012-01-15,29.8285
2012-01-16,30.135
2012-01-17,30.135
2012-01-18,30.543
2012-01-19,30.509
2012-01-20,31.675
2012-01-21,31.972500000000004
2012-01-22,31.972500000000004
2012-01-23,32.27
2012-01-24,31.975
2012-01-25,33.121
2012-01-26,33.743
2012-01-27,33.79
2012-01-28,33.6725
2012-01-29,33.6725
2012-01-30,33.555
2012-01-31,33.29
2012-02-01,33.837
2012-02-02,34.204
2012-02-03,33.779
2012-02-04,33.7795
2012-02-05,33.7795
2012-02-06,33.78
2012-02-07,34.225
2012-02-08,33.734
2012-02-09,33.948
2012-02-10,33.635
2012-02-11,33.694
2012-02-12,33.694
2012-02-13,33.753
2012-02-14,33.379
2012-02-15,33.438
2012-02-16,33.402
2012-02-17,33.247
2012-02-18,33.838
2012-02-19,33.838
2012-02-20,34.429
2012-02-21,34.464
2012-02-22,34.289
2012-02-23,35.596
2012-02-24,35.379
2012-02-25,35.473
2012-02-26,35.473
2012-02-27,35.567
2012-02-28,37.205
2012-02-29,34.642
2012-03-01,35.661
2012-03-02,34.525
2012-03-03,34.11
2012-03-04,34.11
2012-03-05,33.695
2012-03-06,32.783
2012-03-07,33.585
2012-03-08,33.831
2012-03-09,34.212
2012-03-10,33.8125
2012-03-11,33.8125
2012-03-12,33.413
2012-03-13,33.581
2012-03-14,32.181
2012-03-15,32.726
2012-03-16,32.604
2012-03-17,32.7795
2012-03-18,32.7795
2012-03-19,32.955
2012-03-20,31.834
2012-03-21,32.227
2012-03-22,31.345
2012-03-23,32.272
2012-03-24,32.510999999999996
2012-03-25,32.510999999999996
2012-03-26,32.75
2012-03-27,32.616
2012-03-28,31.831
2012-03-29,32.02
2012-03-30,32.513
2012-03-31,32.819
2012-04-01,32.819
2012-04-02,33.125
2012-04-03,33.294
2012-04-04,31.073
2012-04-05,31.76
2012-04-06,31.6575
2012-04-07,31.6575
2012-04-08,31.6575
2012-04-09,31.555
2012-04-10,31.71
2012-04-11,31.552
2012-04-12,32.556
2012-04-13,31.42
2012-04-14,31.4135
2012-04-15,31.4135
2012-04-16,31.407
2012-04-17,31.708
2012-04-18,31.518
2012-04-19,31.811
2012-04-20,31.685
2012-04-21,31.124
2012-04-22,31.124
2012-04-23,30.563
2012-04-24,30.778
2012-04-25,30.388
2012-04-26,31.241
2012-04-27,31.411
2012-04-28,31.2135
2012-04-29,31.2135
2012-04-30,31.016
2012-05-01,30.93
2012-05-02,30.645
2012-05-03,30.01
2012-05-04,30.432
2012-05-05,30.277
2012-05-06,30.277
2012-05-07,30.122
2012-05-08,29.459
2012-05-09,29.241
2012-05-10,29.178
2012-05-11,28.89
2012-05-12,28.6215
2012-05-13,28.6215
2012-05-14,28.353
2012-05-15,28.08
2012-05-16,27.196
2012-05-17,28.02
2012-05-18,28.715
2012-05-19,28.518
2012-05-20,28.518
2012-05-21,28.321
2012-05-22,28.179
2012-05-23,27.519
2012-05-24,28.157
2012-05-25,28.386
2012-05-26,28.0885
2012-05-27,28.0885
2012-05-28,27.791
2012-05-29,27.791
2012-05-30,28.036
2012-05-31,27.785
2012-06-01,28.538
2012-06-02,28.2855
2012-06-03,28.2855
2012-06-04,28.033
2012-06-05,28.433
2012-06-06,29.517
2012-06-07,28.555
2012-06-08,28.495
2012-06-09,28.569499999999998
2012-06-10,28.569499999999998
2012-06-11,28.644
2012-06-12,28.976
2012-06-13,28.969
2012-06-14,28.435
2012-06-15,28.767
2012-06-16,28.733
2012-06-17,28.733
2012-06-18,28.699
2012-06-19,28.397
2012-06-20,28.418
2012-06-21,26.865
2012-06-22,26.688
2012-06-23,27.119
2012-06-24,27.119
2012-06-25,27.55
2012-06-26,27.067
2012-06-27,26.97
2012-06-28,26.291
2012-06-29,27.612
2012-06-30,27.5555
2012-07-01,27.5555
2012-07-02,27.499
2012-07-03,28.28
2012-07-04,27.672
2012-07-05,27.672
2012-07-06,26.92
2012-07-07,27.182000000000002
2012-07-08,27.182000000000002
2012-07-09,27.444
2012-07-10,26.882
2012-07-11,27.023
2012-07-12,27.161
2012-07-13,27.369
2012-07-14,27.345
2012-07-15,27.345
2012-07-16,27.321
2012-07-17,27.316
2012-07-18,27.095
2012-07-19,27.217
2012-07-20,27.302
2012-07-21,27.172
2012-07-22,27.172
2012-07-23,27.042
2012-07-24,26.811
2012-07-25,27.466
2012-07-26,27.446
2012-07-27,27.498
2012-07-28,27.779
2012-07-29,27.779
2012-07-30,28.06
2012-07-31,27.941
2012-08-01,27.561
2012-08-02,27.021
2012-08-03,27.828
2012-08-04,27.8585
2012-08-05,27.8585
2012-08-06,27.889
2012-08-07,28.112
2012-08-08,28.102
2012-08-09,28.124
2012-08-10,28.089
2012-08-11,27.941
2012-08-12,27.941
2012-08-13,27.793
2012-08-14,27.789
2012-08-15,27.838
2012-08-16,28.238
2012-08-17,28.028
2012-08-18,28.3235
2012-08-19,28.3235
2012-08-20,28.619
2012-08-21,29.449
2012-08-22,29.581
2012-08-23,30.481
2012-08-24,30.646
2012-08-25,30.859
2012-08-26,30.859
2012-08-27,31.072
2012-08-28,30.899
2012-08-29,30.861
2012-08-30,30.446
2012-08-31,31.417
2012-09-01,31.914
2012-09-02,31.914
2012-09-03,32.411
2012-09-04,32.39
2012-09-05,32.305
2012-09-06,32.653
2012-09-07,33.667
2012-09-08,33.635999999999996
2012-09-09,33.635999999999996
2012-09-10,33.605
2012-09-11,33.537
2012-09-12,33.262
2012-09-13,34.748
2012-09-14,34.622
2012-09-15,34.4765
2012-09-16,34.4765
2012-09-17,34.331
2012-09-18,34.682
2012-09-19,34.552
2012-09-20,34.648
2012-09-21,34.605
2012-09-22,34.278999999999996
2012-09-23,34.278999999999996
2012-09-24,33.953
2012-09-25,33.917
2012-09-26,33.909
2012-09-27,34.666
2012-09-28,34.577
2012-09-29,34.7645
2012-09-30,34.7645
2012-10-01,34.952
2012-10-02,34.669
2012-10-03,34.69
2012-10-04,35.101
2012-10-05,34.572
2012-10-06,34.2945
2012-10-07,34.2945
2012-10-08,34.017
2012-10-09,33.985
2012-10-10,34.109
2012-10-11,34.082
2012-10-12,33.669
2012-10-13,33.206
2012-10-14,33.206
2012-10-15,32.743
2012-10-16,32.959
2012-10-17,33.232
2012-10-18,32.868
2012-10-19,32.097
2012-10-20,32.1745
2012-10-21,32.1745
2012-10-22,32.252
2012-10-23,31.793
2012-10-24,31.62
2012-10-25,32.078
2012-10-26,32.036
2012-10-27,31.890500000000003
2012-10-28,31.890500000000003
2012-10-29,31.745
2012-10-30,31.842
2012-10-31,32.342
2012-11-01,32.274
2012-11-02,30.881
2012-11-03,31.0165
2012-11-04,31.0165
2012-11-05,31.152
2012-11-06,32.06
2012-11-07,31.686
2012-11-08,32.267
2012-11-09,32.627
2012-11-10,32.588499999999996
2012-11-11,32.588499999999996
2012-11-12,32.55
2012-11-13,32.513
2012-11-14,32.907
2012-11-15,32.701
2012-11-16,32.394
2012-11-17,32.804500000000004
2012-11-18,32.804500000000004
2012-11-19,33.215
2012-11-20,32.957
2012-11-21,33.379
2012-11-22,34.116
2012-11-23,34.146
2012-11-24,34.157
2012-11-25,34.157
2012-11-26,34.168
2012-11-27,34.013
2012-11-28,33.71
2012-11-29,34.402
2012-11-30,33.254
2012-12-01,33.494
2012-12-02,33.494
2012-12-03,33.734
2012-12-04,32.783
2012-12-05,32.932
2012-12-06,33.088
2012-12-07,33.104
2012-12-08,33.226
2012-12-09,33.226
2012-12-10,33.348
2012-12-11,32.99
2012-12-12,33.754
2012-12-13,32.329
2012-12-14,32.272
2012-12-15,32.2625
2012-12-16,32.2625
2012-12-17,32.253
2012-12-18,31.643
2012-12-19,31.09
2012-12-20,29.652
2012-12-21,30.176
2012-12-22,30.0235
2012-12-23,30.0235
2012-12-24,29.871
2012-12-25,29.941
2012-12-26,30.011
2012-12-27,30.214
2012-12-28,29.975
2012-12-29,30.101
2012-12-30,30.101
2012-12-31,30.227
2013-01-01,30.617
2013-01-02,31.007
2013-01-03,30.72
2013-01-04,29.946
2013-01-05,30.014000000000003
2013-01-06,30.014000000000003
2013-01-07,30.082
2013-01-08,30.465
2013-01-09,30.249
2013-01-10,30.918
2013-01-11,30.408
2013-01-12,30.759
2013-01-13,30.759
2013-01-14,31.11
2013-01-15,31.529
2013-01-16,31.542
2013-01-17,31.81
2013-01-18,31.932
2013-01-19,32.0545
2013-01-20,32.0545
2013-01-21,32.177
2013-01-22,32.177
2013-01-23,32.439
2013-01-24,31.722
2013-01-25,31.206
2013-01-26,30.993000000000002
2013-01-27,30.993000000000002
2013-01-28,30.78
2013-01-29,31.184
2013-01-30,32.237
2013-01-31,31.38
2013-02-01,31.988
2013-02-02,31.866999999999997
2013-02-03,31.866999999999997
2013-02-04,31.746
2013-02-05,31.905
2013-02-06,31.907
2013-02-07,31.434
2013-02-08,31.472
2013-02-09,31.2065
2013-02-10,31.2065
2013-02-11,30.941
2013-02-12,31.05
2013-02-13,30.899
2013-02-14,30.383
2013-02-15,29.875
2013-02-16,29.6485
2013-02-17,29.6485
2013-02-18,29.422
2013-02-19,29.448
2013-02-20,28.651
2013-02-21,28.729
2013-02-22,28.49
2013-02-23,28.753
2013-02-24,28.753
2013-02-25,29.016
2013-02-26,29.29
2013-02-27,28.985
2013-02-28,28.432
2013-03-01,28.49
2013-03-02,28.493
2013-03-03,28.493
2013-03-04,28.496
2013-03-05,28.604
2013-03-06,28.803
2013-03-07,28.808
2013-03-08,28.948
2013-03-09,28.9005
2013-03-10,28.9005
2013-03-11,28.853
2013-03-12,29.171
2013-03-13,28.958
2013-03-14,28.807
2013-03-15,28.851
2013-03-16,28.862499999999997
2013-03-17,28.862499999999997
2013-03-18,28.874
2013-03-19,28.843
2013-03-20,28.817
2013-03-21,29.212
2013-03-22,28.698
2013-03-23,28.756500000000003
2013-03-24,28.756500000000003
2013-03-25,28.815
2013-03-26,28.679
2013-03-27,28.641
2013-03-28,28.353
2013-03-29,28.1635
2013-03-30,28.1635
2013-03-31,28.1635
2013-04-01,27.974
2013-04-02,27.276
2013-04-03,26.825
2013-04-04,26.798
2013-04-05,27.251
2013-04-06,27.210500000000003
2013-04-07,27.210500000000003
2013-04-08,27.17
2013-04-09,27.914
2013-04-10,27.686
2013-04-11,27.731
2013-04-12,26.363
2013-04-13,24.869
2013-04-14,24.869
2013-04-15,23.375
2013-04-16,23.647
2013-04-17,23.327
2013-04-18,23.27
2013-04-19,22.986
2013-04-20,23.168
2013-04-21,23.168
2013-04-22,23.35
2013-04-23,22.843
2013-04-24,22.856
2013-04-25,24.161
2013-04-26,23.772
2013-04-27,23.969
2013-04-28,23.969
2013-04-29,24.166
2013-04-30,24.185
2013-05-01,23.343
2013-05-02,23.83
2013-05-03,24.014
2013-05-04,23.984499999999997
2013-05-05,23.984499999999997
2013-05-06,23.955
2013-05-07,23.806
2013-05-08,23.927
2013-05-09,23.911
2013-05-10,23.658
2013-05-11,23.677
2013-05-12,23.677
2013-05-13,23.696
2013-05-14,23.379
2013-05-15,22.658
2013-05-16,22.659
2013-05-17,22.352
2013-05-18,22.467
2013-05-19,22.467
2013-05-20,22.582
2013-05-21,22.455
2013-05-22,22.472
2013-05-23,22.508
2013-05-24,22.496
2013-05-25,22.3445
2013-05-26,22.3445
2013-05-27,22.193
2013-05-28,22.193
2013-05-29,22.453
2013-05-30,22.713
2013-05-31,22.265
2013-06-01,22.505000000000003
2013-06-02,22.505000000000003
2013-06-03,22.745
2013-06-04,22.433
2013-06-05,22.497
2013-06-06,22.732
2013-06-07,21.768
2013-06-08,21.859
2013-06-09,21.859
2013-06-10,21.95
2013-06-11,21.671
2013-06-12,21.821
2013-06-13,21.605
2013-06-14,21.975
2013-06-15,21.877000000000002
2013-06-16,21.877000000000002
2013-06-17,21.779
2013-06-18,21.698
2013-06-19,21.644
2013-06-20,19.844
2013-06-21,19.98
2013-06-22,19.744
2013-06-23,19.744
2013-06-24,19.508
2013-06-25,19.539
2013-06-26,18.606
2013-06-27,18.553
2013-06-28,19.47
2013-06-29,19.524
2013-06-30,19.524
2013-07-01,19.578
2013-07-02,19.309
2013-07-03,19.7
2013-07-04,18.736
2013-07-05,18.736
2013-07-06,18.887
2013-07-07,18.887
2013-07-08,19.038
2013-07-09,19.138
2013-07-10,19.165
2013-07-11,19.956
2013-07-12,19.792
2013-07-13,19.8155
2013-07-14,19.8155
2013-07-15,19.839
2013-07-16,19.935
2013-07-17,19.42
2013-07-18,19.389
2013-07-19,19.46
2013-07-20,19.9845
2013-07-21,19.9845
2013-07-22,20.509
2013-07-23,20.254
2013-07-24,20.02
2013-07-25,20.154
2013-07-26,19.771
2013-07-27,19.817500000000003
2013-07-28,19.817500000000003
2013-07-29,19.864
2013-07-30,19.692
2013-07-31,19.643
2013-08-01,19.644
2013-08-02,19.928
2013-08-03,19.831000000000003
2013-08-04,19.831000000000003
2013-08-05,19.734
2013-08-06,19.539
2013-08-07,19.524
2013-08-08,20.21
2013-08-09,20.424
2013-08-10,20.8905
2013-08-11,20.8905
2013-08-12,21.357
2013-08-13,21.359
2013-08-14,21.802
2013-08-15,22.947
2013-08-16,23.333
2013-08-17,23.2535
2013-08-18,23.2535
2013-08-19,23.174
2013-08-20,23.073
2013-08-21,22.964
2013-08-22,23.04
2013-08-23,23.742
2013-08-24,23.880499999999998
2013-08-25,23.880499999999998
2013-08-26,24.019
2013-08-27,24.665
2013-08-28,24.405
2013-08-29,24.122
2013-08-30,23.495
2013-08-31,23.962
2013-09-01,23.962
2013-09-02,24.429
2013-09-03,24.412
2013-09-04,23.399
2013-09-05,23.234
2013-09-06,23.87
2013-09-07,23.7835
2013-09-08,23.7835
2013-09-09,23.697
2013-09-10,22.996
2013-09-11,23.151
2013-09-12,22.129
2013-09-13,21.7
2013-09-14,21.845
2013-09-15,21.845
2013-09-16,21.99
2013-09-17,21.763
2013-09-18,21.543
2013-09-19,23.271
2013-09-20,21.91
2013-09-21,21.878
