,Price
2016-04-18,1572.0
2016-04-19,1586.0
2016-04-20,1622.0
2016-04-21,1637.0
2016-04-22,1654.5
2016-04-23,1655.5
2016-04-24,1655.5
2016-04-25,1656.5
2016-04-26,1650.0
2016-04-27,1645.0
2016-04-28,1667.75
2016-04-29,1681.75
2016-04-30,1657.625
2016-05-01,1657.625
2016-05-02,1657.625
2016-05-03,1633.5
2016-05-04,1633.0
2016-05-05,1608.0
2016-05-06,1597.0
2016-05-07,1577.75
2016-05-08,1577.75
2016-05-09,1558.5
2016-05-10,1551.25
2016-05-11,1560.75
2016-05-12,1541.0
2016-05-13,1530.5
2016-05-14,1536.75
2016-05-15,1536.75
2016-05-16,1543.0
2016-05-17,1545.0
2016-05-18,1551.75
2016-05-19,1545.0
2016-05-20,1547.0
2016-05-21,1550.25
2016-05-22,1550.25
2016-05-23,1553.5
2016-05-24,1555.5
2016-05-25,1543.5
2016-05-26,1554.75
2016-05-27,1554.5
2016-05-28,1554.125
2016-05-29,1554.125
2016-05-30,1554.125
2016-05-31,1553.75
2016-06-01,1566.5
2016-06-02,1537.5
2016-06-03,1541.5
2016-06-04,1545.375
2016-06-05,1545.375
2016-06-06,1549.25
2016-06-07,1561.25
2016-06-08,1601.25
2016-06-09,1574.25
2016-06-10,1570.75
2016-06-11,1584.125
2016-06-12,1584.125
2016-06-13,1597.5
2016-06-14,1611.0
2016-06-15,1627.0
2016-06-16,1604.75
2016-06-17,1615.0
2016-06-18,1624.075
2016-06-19,1624.075
2016-06-20,1633.15
2016-06-21,1635.5
2016-06-22,1635.25
2016-06-23,1643.25
2016-06-24,1618.75
2016-06-25,1607.75
2016-06-26,1607.75
2016-06-27,1596.75
2016-06-28,1625.0
2016-06-29,1637.25
2016-06-30,1651.25
2016-07-01,1666.25
2016-07-02,1658.75
2016-07-03,1658.75
2016-07-04,1651.25
2016-07-05,1655.5
2016-07-06,1652.75
2016-07-07,1637.75
2016-07-08,1663.5
2016-07-09,1657.5
2016-07-10,1657.5
2016-07-11,1651.5
2016-07-12,1674.0
2016-07-13,1670.5
2016-07-14,1680.5
2016-07-15,1664.75
2016-07-16,1659.75
2016-07-17,1659.75
2016-07-18,1654.75
2016-07-19,1647.0
2016-07-20,1625.25
2016-07-21,1601.0
2016-07-22,1611.25
2016-07-23,1608.0
2016-07-24,1608.0
2016-07-25,1604.75
2016-07-26,1591.5
2016-07-27,1591.5
2016-07-28,1608.25
2016-07-29,1644.0
2016-07-30,1638.75
2016-07-31,1638.75
2016-08-01,1633.5
2016-08-02,1623.0
2016-08-03,1640.0
2016-08-04,1619.75
2016-08-05,1642.0
2016-08-06,1640.625
2016-08-07,1640.625
2016-08-08,1639.25
2016-08-09,1638.25
2016-08-10,1643.0
2016-08-11,1649.0
2016-08-12,1651.0
2016-08-13,1661.75
2016-08-14,1661.75
2016-08-15,1672.5
2016-08-16,1693.0
2016-08-17,1694.75
2016-08-18,1683.5
2016-08-19,1667.25
2016-08-20,1667.375
2016-08-21,1667.375
2016-08-22,1667.5
2016-08-23,1669.25
2016-08-24,1645.75
2016-08-25,1643.75
2016-08-26,1641.5
2016-08-27,1634.625
2016-08-28,1634.625
2016-08-29,1634.625
2016-08-30,1627.75
2016-08-31,1610.75
2016-09-01,1611.0
2016-09-02,1590.0
2016-09-03,1583.0
2016-09-04,1583.0
2016-09-05,1576.0
2016-09-06,1585.0
2016-09-07,1588.75
2016-09-08,1586.25
2016-09-09,1573.5
2016-09-10,1568.0
2016-09-11,1568.0
2016-09-12,1562.5
2016-09-13,1559.5
2016-09-14,1579.5
2016-09-15,1566.5
2016-09-16,1570.5
2016-09-17,1573.875
2016-09-18,1573.875
2016-09-19,1577.25
2016-09-20,1576.25
2016-09-21,1584.0
2016-09-22,1635.25
2016-09-23,1638.75
2016-09-24,1650.375
2016-09-25,1650.375
2016-09-26,1662.0
2016-09-27,1652.25
2016-09-28,1666.25
2016-09-29,1672.5
2016-09-30,1674.5
2016-10-01,1676.25
2016-10-02,1676.25
2016-10-03,1678.0
2016-10-04,1669.25
2016-10-05,1675.25
2016-10-06,1677.5
2016-10-07,1675.5
2016-10-08,1682.25
2016-10-09,1682.25
2016-10-10,1689.0
2016-10-11,1677.25
2016-10-12,1683.0
2016-10-13,1689.75
2016-10-14,1672.0
2016-10-15,1664.5
2016-10-16,1664.5
2016-10-17,1657.0
2016-10-18,1642.0
2016-10-19,1631.75
2016-10-20,1612.25
2016-10-21,1625.25
2016-10-22,1627.875
2016-10-23,1627.875
2016-10-24,1630.5
2016-10-25,1669.0
2016-10-26,1679.5
2016-10-27,1699.5
2016-10-28,1720.0
2016-10-29,1727.625
2016-10-30,1727.625
2016-10-31,1735.25
2016-11-01,1736.5
2016-11-02,1727.5
2016-11-03,1732.5
2016-11-04,1722.0
2016-11-05,1724.125
2016-11-06,1724.125
2016-11-07,1726.25
2016-11-08,1729.75
2016-11-09,1751.5
2016-11-10,1768.5
2016-11-11,1742.5
2016-11-12,1737.5
2016-11-13,1737.5
2016-11-14,1732.5
2016-11-15,1735.0
2016-11-16,1697.5
2016-11-17,1688.5
2016-11-18,1694.75
2016-11-19,1708.5
2016-11-20,1708.5
2016-11-21,1722.25
2016-11-22,1760.25
2016-11-23,1778.0
2016-11-24,1770.0
2016-11-25,1756.75
2016-11-26,1751.375
2016-11-27,1751.375
2016-11-28,1746.0
2016-11-29,1720.0
2016-11-30,1731.0
2016-12-01,1720.25
2016-12-02,1712.75
2016-12-03,1722.875
2016-12-04,1722.875
2016-12-05,1733.0
2016-12-06,1707.5
2016-12-07,1706.5
2016-12-08,1723.0
2016-12-09,1749.0
2016-12-10,1739.375
2016-12-11,1739.375
2016-12-12,1729.75
2016-12-13,1739.5
2016-12-14,1744.25
2016-12-15,1733.5
2016-12-16,1714.5
2016-12-17,1712.375
2016-12-18,1712.375
2016-12-19,1710.25
2016-12-20,1721.25
2016-12-21,1725.75
2016-12-22,1722.75
2016-12-23,1720.0
2016-12-24,1712.625
2016-12-25,1712.625
2016-12-26,1712.625
2016-12-27,1712.625
2016-12-28,1705.25
2016-12-29,1679.0
2016-12-30,1692.75
2016-12-31,1689.5
2017-01-01,1689.5
2017-01-02,1689.5
2017-01-03,1686.25
2017-01-04,1684.0
2017-01-05,1701.0
2017-01-06,1711.75
2017-01-07,1718.375
2017-01-08,1718.375
2017-01-09,1725.0
2017-01-10,1748.0
2017-01-11,1756.75
2017-01-12,1788.0
2017-01-13,1807.0
2017-01-14,1798.375
2017-01-15,1798.375
2017-01-16,1789.75
2017-01-17,1798.25
2017-01-18,1834.5
2017-01-19,1826.0
2017-01-20,1846.0
2017-01-21,1848.0
2017-01-22,1848.0
2017-01-23,1850.0
2017-01-24,1867.25
2017-01-25,1833.0
2017-01-26,1819.25
2017-01-27,1815.0
2017-01-28,1807.75
2017-01-29,1807.75
2017-01-30,1800.5
2017-01-31,1818.0
2017-02-01,1817.0
2017-02-02,1827.0
2017-02-03,1832.25
2017-02-04,1832.0
2017-02-05,1832.0
2017-02-06,1831.75
2017-02-07,1827.25
2017-02-08,1844.0
2017-02-09,1846.5
2017-02-10,1870.5
2017-02-11,1869.0
2017-02-12,1869.0
2017-02-13,1867.5
2017-02-14,1887.0
2017-02-15,1913.0
2017-02-16,1896.25
2017-02-17,1880.0
2017-02-18,1890.25
2017-02-19,1890.25
2017-02-20,1900.5
2017-02-21,1886.5
2017-02-22,1885.25
2017-02-23,1868.0
2017-02-24,1886.25
2017-02-25,1893.875
2017-02-26,1893.875
2017-02-27,1901.5
2017-02-28,1925.0
2017-03-01,1950.5
2017-03-02,1911.5
2017-03-03,1892.25
2017-03-04,1883.625
2017-03-05,1883.625
2017-03-06,1875.0
2017-03-07,1874.75
2017-03-08,1875.5
2017-03-09,1865.25
2017-03-10,1877.0
2017-03-11,1877.0
2017-03-12,1877.0
2017-03-13,1877.0
2017-03-14,1859.5
2017-03-15,1886.5
2017-03-16,1899.75
2017-03-17,1914.25
2017-03-18,1918.125
2017-03-19,1918.125
2017-03-20,1922.0
2017-03-21,1927.0
2017-03-22,1923.75
2017-03-23,1934.75
2017-03-24,1940.5
2017-03-25,1935.75
2017-03-26,1935.75
2017-03-27,1931.0
2017-03-28,1945.25
2017-03-29,1962.0
2017-03-30,1974.25
2017-03-31,1964.25
2017-04-01,1958.625
2017-04-02,1958.625
2017-04-03,1953.0
2017-04-04,1938.5
2017-04-05,1961.25
2017-04-06,1953.0
2017-04-07,1960.75
2017-04-08,1942.75
2017-04-09,1942.75
2017-04-10,1924.75
