"Date","Price","Open","High","Low","Vol.","Change %"
"11/23/2009","18.625","18.635","18.915","18.555","0.74K","0.93%"
"11/20/2009","18.454","18.560","18.600","18.070","0.19K","-0.08%"
"11/19/2009","18.468","18.550","18.570","18.200","0.11K","0.22%"
"11/18/2009","18.428","18.490","18.850","18.405","0.26K","0.16%"
"11/17/2009","18.399","18.335","18.430","18.105","0.29K","-0.08%"
"11/16/2009","18.413","17.630","18.385","17.630","0.18K","5.87%"
"11/13/2009","17.392","17.320","17.455","17.090","0.07K","0.67%"
"11/12/2009","17.277","17.725","17.760","17.240","0.14K","-1.55%"
"11/11/2009","17.549","17.375","17.720","17.355","0.08K","1.83%"
"11/10/2009","17.233","17.630","17.630","17.180","0.07K","-1.48%"
"11/09/2009","17.492","17.730","17.775","17.530","0.09K","0.62%"
"11/06/2009","17.385","17.475","17.600","17.310","37.18K","-0.20%"
"11/05/2009","17.420","17.365","17.515","17.325","0.02K","0.03%"
"11/04/2009","17.415","17.275","17.625","17.185","0.03K","1.31%"
"11/03/2009","17.190","16.620","17.305","16.310","0.04K","4.50%"
"11/02/2009","16.450","16.405","16.545","16.380","0.02K","1.14%"
"10/30/2009","16.265","16.630","16.630","16.225","0.01K","-2.40%"
"10/29/2009","16.665","16.295","16.685","16.295","0.02K","2.62%"
"10/28/2009","16.240","16.710","16.770","16.120","45.65K","-1.81%"
"10/27/2009","16.540","17.070","17.250","16.500","51.97K","-3.25%"
"10/26/2009","17.095","17.710","17.800","17.010","43.38K","-3.54%"
"10/23/2009","17.723","17.700","17.970","17.450","38.59K","1.01%"
"10/22/2009","17.545","17.720","17.830","17.365","30.19K","-1.57%"
"10/21/2009","17.825","17.520","17.835","17.300","28.96K","1.52%"
"10/20/2009","17.558","17.860","17.955","17.420","25.85K","-0.38%"
"10/19/2009","17.625","17.485","17.875","17.270","20.77K","1.18%"
"10/16/2009","17.420","17.380","17.580","17.210","27.82K","0.03%"
"10/15/2009","17.415","17.915","18.000","17.320","37.58K","-2.75%"
"10/14/2009","17.908","17.820","18.175","17.720","27.55K","0.38%"
"10/13/2009","17.840","17.760","18.075","17.565","36.03K","0.11%"
"10/12/2009","17.820","17.735","17.990","17.710","16.73K","0.73%"
"10/09/2009","17.690","17.815","17.835","17.555","25.83K","-0.70%"
"10/08/2009","17.815","17.650","17.955","17.530","37.25K","1.80%"
"10/07/2009","17.500","17.375","17.630","17.310","29.81K","1.19%"
"10/06/2009","17.295","16.670","17.440","16.625","40.91K","4.60%"
"10/05/2009","16.535","16.200","16.685","16.035","22.29K","1.88%"
"10/02/2009","16.230","16.360","16.495","15.920","31.80K","-1.28%"
"10/01/2009","16.440","16.665","16.785","16.340","28.65K","-1.31%"
"09/30/2009","16.658","16.170","16.715","16.170","32.09K","2.97%"
"09/29/2009","16.178","16.220","16.320","16.010","22.16K","-0.04%"
"09/28/2009","16.184","15.850","16.195","15.850","0.03K","0.84%"
"09/25/2009","16.049","16.280","16.665","16.015","0.01K","-1.44%"
"09/24/2009","16.284","16.730","16.820","16.240","0.02K","-3.64%"
"09/23/2009","16.899","16.810","16.820","16.665","0.01K","-1.20%"
"09/22/2009","17.104","17.140","17.140","16.665","0.00K","1.39%"
"09/21/2009","16.869","16.665","16.865","16.665","0.05K","-1.08%"
"09/18/2009","17.054","17.315","17.315","17.075","0.00K","-1.16%"
"09/17/2009","17.254","17.420","17.425","17.250","0.01K","-0.95%"
"09/16/2009","17.419","17.325","17.325","16.365","0.01K","2.53%"
"09/15/2009","16.989","16.890","17.015","16.365","0.00K","2.27%"
"09/14/2009","16.612","16.365","16.630","16.365","0.01K","-0.46%"
"09/11/2009","16.688","16.885","16.885","16.710","0.01K","0.18%"
"09/10/2009","16.658","16.330","16.710","16.330","0.14K","1.22%"
"09/09/2009","16.458","16.620","16.710","16.330","0.01K","-0.25%"
"09/08/2009","16.499","16.710","16.720","16.710","0.01K","-0.07%"
"09/07/2009","16.510","16.375","16.860","16.165","34.14K","1.45%"
"09/04/2009","16.274","16.200","16.200","15.620","0.00K","-0.03%"
"09/03/2009","16.279","15.670","16.250","15.670","0.01K","6.01%"
"09/02/2009","15.356","15.230","15.230","15.230","0.00K","2.03%"
"09/01/2009","15.051","15.051","15.051","15.051","28.28K","0.92%"
"08/31/2009","14.914","14.914","14.914","14.914","18.43K","0.67%"
"08/28/2009","14.815","14.225","14.900","14.225","32.96K","4.11%"
"08/27/2009","14.230","14.335","14.435","14.200","0.05K","-0.25%"
"08/26/2009","14.266","14.420","14.440","14.225","0.12K","-0.40%"
"08/25/2009","14.323","14.140","14.435","14.120","0.03K","0.81%"
"08/24/2009","14.208","14.435","14.465","14.090","0.02K","0.23%"
"08/21/2009","14.176","14.150","14.280","14.150","0.01K","2.05%"
"08/20/2009","13.891","13.975","14.020","13.880","0.03K","0.01%"
"08/19/2009","13.889","14.025","14.025","13.570","0.02K","-0.62%"
"08/18/2009","13.975","14.120","14.200","14.015","0.02K","-0.11%"
"08/17/2009","13.990","13.865","14.050","13.865","0.02K","-5.11%"
"08/14/2009","14.743","15.050","15.050","14.640","0.01K","-1.77%"
"08/13/2009","15.008","14.580","15.005","14.580","0.04K","2.76%"
"08/12/2009","14.605","14.545","14.545","14.545","0.00K","1.68%"
"08/11/2009","14.364","14.364","14.364","14.364","19.87K","-0.08%"
"08/10/2009","14.376","14.585","14.635","14.340","0.01K","-2.14%"
"08/07/2009","14.690","14.820","14.820","14.655","0.01K","0.16%"
"08/06/2009","14.667","14.680","14.695","14.575","0.01K","-0.77%"
"08/05/2009","14.781","14.781","14.781","14.781","21.44K","0.44%"
"08/04/2009","14.716","14.716","14.716","14.716","29.45K","3.10%"
"08/03/2009","14.273","14.273","14.273","14.273","27.24K","2.24%"
"07/31/2009","13.960","13.960","13.960","13.960","25.63K","3.52%"
"07/30/2009","13.485","13.285","13.580","13.260","17.17K","1.71%"
"07/29/2009","13.258","13.695","13.740","13.165","23.90K","-3.51%"
"07/28/2009","13.740","14.020","14.095","13.580","22.29K","-1.79%"
"07/27/2009","13.990","13.890","14.090","13.750","16.17K","0.83%"
"07/24/2009","13.875","13.710","13.900","13.655","13.07K","0.76%"
"07/23/2009","13.770","13.735","13.860","13.610","16.86K","0.51%"
"07/22/2009","13.700","13.545","13.745","13.340","18.15K","1.65%"
"07/21/2009","13.478","13.635","13.695","13.450","14.71K","-1.08%"
"07/20/2009","13.625","13.405","13.750","13.370","18.30K","1.66%"
"07/17/2009","13.403","13.300","13.470","13.070","15.35K","1.27%"
"07/16/2009","13.235","13.290","13.325","13.135","14.23K","0.20%"
"07/15/2009","13.208","12.905","13.380","12.880","24.92K","2.75%"
"07/14/2009","12.855","12.830","12.995","12.785","16.62K","0.55%"
"07/13/2009","12.785","12.660","12.845","12.435","19.83K","1.11%"
"07/10/2009","12.645","12.830","12.900","12.510","21.73K","-2.24%"
"07/09/2009","12.935","12.855","12.975","12.760","18.59K","0.65%"
"07/08/2009","12.852","13.100","13.150","12.740","23.56K","-2.78%"
"07/07/2009","13.220","13.250","13.370","13.075","15.37K","-0.14%"
"07/06/2009","13.238","13.380","13.480","12.995","20.42K","0.00%"
"07/03/2009","13.238","13.425","13.450","12.995","20.42K","-1.27%"
"07/02/2009","13.408","13.765","13.800","13.290","18.49K","-2.56%"
"07/01/2009","13.760","13.610","13.870","13.590","20.30K","1.18%"
"06/30/2009","13.600","13.870","14.150","13.455","24.02K","-2.68%"
"06/29/2009","13.975","14.100","14.130","13.840","17.70K","-1.19%"
"06/26/2009","14.143","14.175","14.320","14.070","0.12K","0.88%"
"06/25/2009","14.019","13.875","14.030","13.875","0.16K","0.67%"
"06/24/2009","13.926","14.045","14.045","14.045","0.01K","0.48%"
"06/23/2009","13.860","13.655","13.850","13.635","0.02K","1.01%"
"06/22/2009","13.721","13.960","13.960","13.800","0.01K","-3.49%"
"06/19/2009","14.217","14.250","14.310","14.170","0.02K","-0.28%"
"06/18/2009","14.257","14.300","14.300","14.215","0.01K","-0.28%"
"06/17/2009","14.297","14.140","14.145","14.030","0.00K","1.06%"
"06/16/2009","14.147","14.195","14.250","14.170","0.00K","0.71%"
"06/15/2009","14.047","14.680","14.700","14.080","0.02K","-5.67%"
"06/12/2009","14.892","15.000","15.000","14.995","0.01K","-3.99%"
"06/11/2009","15.511","15.511","15.511","15.511","0.01K","1.76%"
"06/10/2009","15.243","15.305","15.400","15.150","0.02K","0.56%"
"06/09/2009","15.158","15.025","15.040","15.025","0.00K","1.24%"
"06/08/2009","14.972","15.250","15.250","14.940","0.01K","-2.81%"
"06/05/2009","15.405","15.735","15.735","15.165","0.06K","-3.18%"
"06/04/2009","15.911","15.325","15.920","15.325","0.02K","3.82%"
"06/03/2009","15.325","15.360","15.370","15.345","0.00K","-4.04%"
"06/02/2009","15.970","15.970","15.970","15.970","31.36K","1.40%"
"06/01/2009","15.749","15.749","15.749","15.749","24.20K","0.81%"
"05/29/2009","15.622","15.622","15.622","15.622","28.77K","3.05%"
"05/28/2009","15.160","15.040","15.275","14.650","23.76K","1.98%"
"05/27/2009","14.865","14.625","15.020","14.390","24.00K","1.82%"
"05/26/2009","14.600","14.720","14.780","14.310","19.79K","0.00%"
"05/25/2009","14.600","14.720","14.780","14.310","19.79K","-0.65%"
"05/22/2009","14.695","14.550","14.860","14.430","20.46K","1.73%"
"05/21/2009","14.445","14.260","14.570","14.090","17.79K","1.16%"
"05/20/2009","14.280","14.200","14.390","14.100","18.12K","1.10%"
"05/19/2009","14.125","13.740","14.295","13.730","15.35K","2.13%"
"05/18/2009","13.830","13.980","14.080","13.630","15.27K","-1.28%"
"05/15/2009","14.010","14.045","14.190","13.860","14.61K","-0.21%"
"05/14/2009","14.040","13.990","14.090","13.710","13.50K","0.14%"
"05/13/2009","14.020","14.215","14.370","13.880","16.95K","-1.37%"
"05/12/2009","14.215","13.935","14.340","13.840","17.81K","2.19%"
"05/11/2009","13.910","14.010","14.035","13.680","11.78K","-0.32%"
"05/08/2009","13.955","13.840","14.065","13.780","16.08K","-0.53%"
"05/07/2009","14.030","13.740","14.150","13.670","23.38K","2.33%"
"05/06/2009","13.710","13.305","13.835","13.270","21.15K","2.16%"
"05/05/2009","13.420","13.050","13.615","12.995","23.41K","2.34%"
"05/04/2009","13.113","12.500","13.155","12.440","17.33K","4.90%"
"05/01/2009","12.500","12.370","12.620","12.025","13.50K","1.42%"
"04/30/2009","12.325","12.800","12.820","12.185","18.51K","-3.52%"
"04/29/2009","12.775","12.470","12.830","12.405","24.34K","2.92%"
"04/28/2009","12.413","12.885","12.890","12.345","0.15K","-4.29%"
"04/27/2009","12.970","12.995","13.210","12.790","0.22K","0.27%"
"04/24/2009","12.935","12.790","12.915","12.730","0.11K","1.30%"
"04/23/2009","12.769","12.400","12.800","12.370","0.08K","3.65%"
"04/22/2009","12.319","12.050","12.310","12.050","0.05K","2.04%"
"04/21/2009","12.073","12.145","12.215","11.900","0.03K","-0.37%"
"04/20/2009","12.118","11.860","12.110","11.860","0.03K","2.68%"
"04/17/2009","11.802","12.245","12.245","11.795","0.04K","-3.80%"
"04/16/2009","12.268","12.700","12.800","12.150","0.03K","-4.26%"
"04/15/2009","12.814","12.800","12.925","12.745","0.01K","0.27%"
"04/14/2009","12.779","12.800","12.800","12.580","0.03K","-0.02%"
"04/13/2009","12.782","12.500","12.845","12.470","0.03K","3.55%"
"04/09/2009","12.344","12.365","12.400","12.200","0.01K","-0.07%"
"04/08/2009","12.353","12.315","12.400","12.185","0.01K","1.06%"
"04/07/2009","12.223","12.100","12.315","12.035","0.04K","0.82%"
"04/06/2009","12.123","12.565","12.565","12.100","0.02K","-4.91%"
"04/03/2009","12.749","12.749","12.749","12.749","0.08K","-2.22%"
"04/02/2009","13.039","13.039","13.039","13.039","21.64K","0.38%"
"04/01/2009","12.989","12.989","12.989","12.989","14.02K","-0.08%"
"03/31/2009","12.999","12.999","12.999","12.999","23.95K","-0.26%"
"03/30/2009","13.033","13.270","13.350","12.915","15.89K","-1.73%"
"03/27/2009","13.263","13.480","13.575","13.075","14.44K","-2.62%"
"03/26/2009","13.620","13.475","13.745","13.400","12.54K","1.36%"
"03/25/2009","13.437","13.440","13.615","12.955","19.50K","0.60%"
"03/24/2009","13.357","13.655","13.740","13.260","17.74K","-3.73%"
"03/23/2009","13.875","13.740","13.885","13.615","13.17K","0.25%"
"03/20/2009","13.840","13.575","13.860","13.410","17.18K","2.37%"
"03/19/2009","13.520","12.870","13.685","12.640","28.75K","13.28%"
"03/18/2009","11.935","12.705","13.000","11.890","32.49K","-5.80%"
"03/17/2009","12.670","12.925","12.990","12.630","12.50K","-1.71%"
"03/16/2009","12.890","13.200","13.200","12.770","12.11K","-2.46%"
"03/13/2009","13.215","12.960","13.285","12.885","12.95K","2.10%"
"03/12/2009","12.943","12.785","13.080","12.640","14.88K","1.12%"
"03/11/2009","12.800","12.580","12.875","12.510","12.07K","2.07%"
"03/10/2009","12.540","12.950","12.990","12.465","17.85K","-3.09%"
"03/09/2009","12.940","13.335","13.385","12.760","17.70K","-2.95%"
"03/06/2009","13.333","13.260","13.520","13.215","16.13K","1.62%"
"03/05/2009","13.120","12.945","13.310","12.890","13.95K","1.59%"
"03/04/2009","12.915","12.800","13.150","12.680","17.82K","1.57%"
"03/03/2009","12.715","12.910","12.950","12.430","18.58K","-2.72%"
"03/02/2009","13.070","13.100","13.375","12.700","21.99K","-0.31%"
"02/27/2009","13.110","13.125","13.370","12.825","21.33K","1.04%"
"02/26/2009","12.975","13.725","13.745","12.935","42.09K","-6.61%"
"02/25/2009","13.893","13.740","14.130","13.595","0.07K","-0.86%"
"02/24/2009","14.013","14.400","14.540","13.730","0.14K","-3.15%"
"02/23/2009","14.469","14.440","14.585","14.135","0.12K","-0.28%"
"02/20/2009","14.510","14.045","14.580","14.045","0.07K","3.98%"
"02/19/2009","13.954","14.315","14.380","13.905","0.07K","-2.49%"
"02/18/2009","14.310","14.195","14.340","14.045","0.08K","2.00%"
"02/17/2009","14.030","13.585","14.205","13.585","0.05K","0.14%"
"02/16/2009","14.010","13.550","14.200","13.480","26.48K","2.69%"
"02/13/2009","13.643","13.455","13.635","13.305","0.04K","0.86%"
"02/12/2009","13.527","13.635","13.655","13.490","0.01K","-0.07%"
"02/11/2009","13.537","13.145","13.595","13.145","0.02K","2.98%"
"02/10/2009","13.145","13.145","13.145","13.145","21.21K","2.34%"
"02/09/2009","12.844","12.844","12.844","12.844","0.01K","-2.51%"
"02/06/2009","13.175","13.175","13.175","13.175","18.27K","3.23%"
"02/05/2009","12.763","12.763","12.763","12.763","20.06K","2.25%"
"02/04/2009","12.482","12.482","12.482","12.482","13.01K","1.40%"
"02/03/2009","12.310","12.310","12.310","12.310","17.92K","-0.93%"
"02/02/2009","12.425","12.425","12.425","12.425","15.61K","-1.19%"
"01/30/2009","12.575","12.575","12.575","12.575","24.04K","3.54%"
"01/29/2009","12.145","11.955","12.450","11.635","19.93K","1.52%"
"01/28/2009","11.963","12.060","12.165","11.815","14.88K","-1.74%"
"01/27/2009","12.175","12.025","12.220","11.855","18.38K","0.54%"
"01/26/2009","12.110","11.945","12.285","11.825","17.64K","1.42%"
"01/23/2009","11.940","11.390","12.075","11.260","28.27K","5.06%"
"01/22/2009","11.365","11.310","11.485","11.205","13.77K","0.35%"
"01/21/2009","11.325","11.185","11.505","11.040","16.99K","1.34%"
"01/20/2009","11.175","11.300","11.405","10.920","18.68K","0.00%"
"01/19/2009","11.175","11.300","11.405","10.920","18.68K","-0.36%"
"01/16/2009","11.215","10.575","11.305","10.575","21.76K","7.42%"
"01/15/2009","10.440","10.530","10.675","10.320","15.78K","-0.33%"
"01/14/2009","10.475","10.735","10.890","10.335","18.48K","-1.92%"
"01/13/2009","10.680","10.660","10.845","10.415","17.69K","-0.65%"
"01/12/2009","10.750","11.270","11.300","10.540","18.22K","-5.04%"
"01/09/2009","11.320","11.145","11.630","10.965","19.07K","2.01%"
"01/08/2009","11.097","11.060","11.350","10.795","19.09K","-0.07%"
"01/07/2009","11.105","11.480","11.605","10.880","21.58K","-2.97%"
"01/06/2009","11.445","11.240","11.550","10.790","18.87K","1.55%"
"01/05/2009","11.270","11.585","11.770","10.570","20.38K","-1.91%"
"01/02/2009","11.490","11.405","11.600","11.015","11.82K","1.73%"
"12/31/2008","11.295","10.995","11.425","10.765","7.54K","2.87%"
"12/30/2008","10.980","10.870","11.145","10.650","9.93K","1.69%"
"12/29/2008","10.798","10.855","11.125","10.845","0.01K","2.66%"
"12/26/2008","10.518","10.550","10.550","10.550","0.00K","1.74%"
"12/24/2008","10.338","10.350","10.350","10.350","0.00K","0.88%"
"12/23/2008","10.248","10.248","10.248","10.248","11.37K","-5.51%"
"12/22/2008","10.846","10.885","10.885","10.885","0.00K","0.09%"
"12/19/2008","10.836","10.836","10.836","10.836","11.11K","-2.43%"
"12/18/2008","11.106","11.350","11.450","11.135","0.01K","-2.63%"
"12/17/2008","11.406","10.990","11.415","10.985","0.01K","6.69%"
"12/16/2008","10.691","10.845","11.155","10.845","0.02K","0.80%"
"12/15/2008","10.606","10.345","10.665","10.335","0.02K","3.82%"
"12/12/2008","10.216","10.175","10.265","10.055","0.01K","-1.84%"
"12/11/2008","10.408","10.470","10.470","10.395","0.00K","2.21%"
"12/10/2008","10.183","9.935","10.155","9.935","0.00K","3.56%"
"12/09/2008","9.833","9.970","9.970","9.710","0.01K","-1.26%"
"12/08/2008","9.958","9.755","10.190","9.755","0.01K","5.76%"
"12/05/2008","9.416","9.215","9.440","9.215","0.00K","-0.95%"
"12/04/2008","9.506","9.695","9.695","9.450","0.01K","-0.72%"
"12/03/2008","9.575","9.575","9.575","9.575","13.15K","-0.27%"
"12/02/2008","9.601","9.355","9.575","9.355","0.01K","2.51%"
"12/01/2008","9.366","9.370","9.370","9.370","0.01K","-8.25%"
"11/28/2008","10.208","10.208","10.208","10.208","7.77K","-0.12%"
"11/26/2008","10.220","10.260","10.455","10.150","32.00K","-0.60%"
"11/25/2008","10.282","10.495","10.500","10.080","0.16K","-0.80%"
"11/24/2008","10.365","9.660","10.645","9.545","0.13K","9.20%"
"11/21/2008","9.492","9.225","9.635","9.225","0.09K","5.08%"
"11/20/2008","9.033","9.225","9.225","8.830","0.04K","-3.07%"
"11/19/2008","9.319","9.460","9.770","9.210","0.12K","-2.52%"
"11/18/2008","9.560","9.560","9.560","9.560","0.00K","2.34%"
"11/17/2008","9.341","9.340","9.385","9.340","0.01K","-1.69%"
"11/14/2008","9.502","9.540","9.565","9.540","0.00K","7.87%"
"11/13/2008","8.809","9.275","9.455","8.945","0.13K","-7.22%"
"11/12/2008","9.494","9.494","9.494","9.494","0.05K","-3.34%"
"11/11/2008","9.822","9.960","9.960","9.630","0.14K","-4.06%"
"11/10/2008","10.238","10.205","10.505","10.205","0.16K","2.63%"
"11/07/2008","9.976","10.195","10.195","10.125","0.03K","-0.87%"
"11/06/2008","10.064","10.430","10.430","10.000","0.03K","-3.81%"
"11/05/2008","10.463","10.250","10.250","10.250","0.00K","3.22%"
"11/04/2008","10.137","9.985","10.175","9.985","0.01K","3.91%"
"11/03/2008","9.756","9.885","9.885","9.840","0.01K","0.24%"
"10/31/2008","9.733","9.733","9.733","9.733","17.77K","-0.54%"
"10/30/2008","9.786","9.750","9.750","9.750","0.03K","-0.19%"
"10/29/2008","9.805","9.190","10.175","9.010","27.24K","11.55%"
"10/28/2008","8.790","9.025","9.295","8.400","22.93K","-4.40%"
"10/27/2008","9.195","9.355","9.545","8.720","15.73K","-1.08%"
"10/24/2008","9.295","9.690","9.800","8.650","23.63K","-2.16%"
"10/23/2008","9.500","9.540","9.890","9.165","23.34K","0.42%"
"10/22/2008","9.460","10.080","10.170","9.355","22.65K","-6.10%"
"10/21/2008","10.075","9.775","10.180","9.525","25.35K","3.97%"
"10/20/2008","9.690","9.350","9.915","9.350","22.21K","3.80%"
"10/17/2008","9.335","9.720","9.930","9.090","24.67K","-3.11%"
"10/16/2008","9.635","10.330","10.365","9.250","27.99K","-5.35%"
"10/15/2008","10.180","11.045","11.130","10.035","24.07K","-7.96%"
"10/14/2008","11.060","10.765","11.195","10.710","17.58K","2.50%"
"10/13/2008","10.790","10.270","10.910","10.070","21.63K","1.79%"
"10/10/2008","10.600","12.135","12.355","9.400","40.89K","-10.74%"
"10/09/2008","11.875","11.800","12.195","11.520","14.14K","0.87%"
"10/08/2008","11.772","11.585","12.130","11.445","22.84K","3.44%"
"10/07/2008","11.380","11.110","11.900","11.005","23.27K","0.84%"
"10/06/2008","11.285","11.155","11.555","10.925","24.67K","-0.35%"
"10/03/2008","11.325","10.910","11.790","10.840","30.18K","1.84%"
"10/02/2008","11.120","12.660","12.660","10.855","34.40K","-12.92%"
"10/01/2008","12.770","12.135","13.080","12.045","24.84K","4.03%"
"09/30/2008","12.275","13.215","13.285","11.800","29.11K","-5.76%"
"09/29/2008","13.025","13.300","13.460","12.720","27.50K","-3.38%"
"09/26/2008","13.480","13.425","13.425","13.225","0.01K","1.75%"
"09/25/2008","13.248","13.540","13.540","13.530","0.01K","-1.22%"
"09/24/2008","13.412","13.435","13.530","13.435","0.01K","2.01%"
"09/23/2008","13.148","13.430","13.450","13.280","0.03K","-2.09%"
"09/22/2008","13.428","12.955","13.560","12.955","0.01K","7.83%"
"09/19/2008","12.453","12.453","12.453","12.453","30.82K","-1.77%"
"09/18/2008","12.677","12.200","12.840","11.875","0.02K","8.80%"
"09/17/2008","11.652","10.670","12.045","10.670","0.00K","11.03%"
"09/16/2008","10.494","10.570","10.590","10.500","0.01K","-5.54%"
"09/15/2008","11.110","11.040","11.040","10.750","0.01K","3.16%"
"09/12/2008","10.770","10.730","10.730","10.715","0.00K","2.29%"
"09/11/2008","10.529","10.300","10.465","10.300","0.01K","-3.06%"
"09/10/2008","10.861","11.290","11.545","11.290","0.00K","-7.06%"
"09/09/2008","11.686","12.160","12.160","11.700","0.01K","-2.91%"
"09/08/2008","12.036","12.475","12.475","12.475","0.00K","-2.11%"
"09/05/2008","12.295","12.295","12.295","12.295","39.90K","-4.76%"
"09/04/2008","12.910","12.910","12.910","12.910","23.44K","-0.05%"
"09/03/2008","12.916","12.916","12.916","12.916","23.31K","-1.49%"
"09/02/2008","13.112","13.112","13.112","13.112","38.94K","-4.09%"
"08/29/2008","13.671","13.671","13.671","13.671","14.56K","-0.25%"
"08/28/2008","13.705","13.600","14.130","13.560","34.66K","1.53%"
"08/27/2008","13.499","13.715","13.885","13.450","0.07K","-0.79%"
"08/26/2008","13.606","13.430","13.675","13.040","0.07K","1.51%"
"08/25/2008","13.403","13.330","13.520","13.330","0.02K","-0.81%"
"08/22/2008","13.512","13.900","13.900","13.345","0.03K","-1.82%"
"08/21/2008","13.762","13.440","13.880","13.420","0.07K","5.25%"
"08/20/2008","13.075","13.320","13.345","12.905","0.03K","-0.49%"
"08/19/2008","13.140","12.630","13.040","12.630","0.01K","0.03%"
"08/18/2008","13.136","13.310","13.310","13.000","0.03K","2.23%"
"08/15/2008","12.850","13.650","13.650","12.510","0.07K","-9.96%"
"08/14/2008","14.272","15.140","15.140","14.230","0.01K","-4.13%"
"08/13/2008","14.887","14.510","14.880","14.510","0.01K","2.49%"
"08/12/2008","14.525","14.655","14.680","14.600","0.01K","-0.93%"
"08/11/2008","14.661","15.390","15.420","15.390","0.01K","-4.64%"
"08/08/2008","15.374","15.415","15.415","15.325","0.01K","-5.70%"
"08/07/2008","16.303","16.303","16.303","16.303","32.06K","-1.50%"
"08/06/2008","16.551","16.725","16.765","16.725","0.00K","-0.40%"
"08/05/2008","16.618","16.618","16.618","16.618","37.99K","-3.33%"
"08/04/2008","17.190","17.185","17.200","17.185","0.01K","-2.17%"
"08/01/2008","17.571","17.571","17.571","17.571","25.40K","-1.51%"
"07/31/2008","17.841","17.841","17.841","17.841","32.38K","2.15%"
"07/30/2008","17.465","17.405","17.635","16.845","35.33K","0.52%"
"07/29/2008","17.375","17.575","17.660","17.080","24.16K","-0.52%"
"07/28/2008","17.465","17.445","17.580","17.270","15.58K","0.52%"
"07/25/2008","17.375","17.470","17.680","17.045","24.44K","0.45%"
"07/24/2008","17.298","17.425","17.670","17.130","27.22K","-0.92%"
"07/23/2008","17.458","17.985","18.055","17.320","36.81K","-3.04%"
"07/22/2008","18.005","18.500","18.760","17.895","35.05K","-2.28%"
"07/21/2008","18.425","18.215","18.535","18.200","16.89K","1.24%"
"07/18/2008","18.200","18.575","18.690","18.105","27.48K","-2.86%"
"07/17/2008","18.735","18.815","19.215","18.390","36.85K","-0.37%"
"07/16/2008","18.805","18.995","19.185","18.675","33.76K","-1.09%"
"07/15/2008","19.013","19.170","19.550","18.610","44.69K","-1.23%"
"07/14/2008","19.250","18.945","19.310","18.585","31.90K","2.28%"
"07/11/2008","18.820","18.370","18.980","18.325","28.76K","2.73%"
"07/10/2008","18.320","18.200","18.425","18.130","26.72K","0.80%"
"07/09/2008","18.175","17.890","18.235","17.815","21.97K","1.23%"
"07/08/2008","17.955","17.860","18.045","17.550","26.36K","0.20%"
"07/07/2008","17.920","18.220","18.230","17.625","31.27K","-1.54%"
"07/04/2008","18.200","18.360","18.360","18.070","28.22K","-0.93%"
"07/03/2008","18.370","18.445","18.585","18.070","28.22K","-0.30%"
"07/02/2008","18.425","18.185","18.490","17.980","27.61K","0.74%"
"07/01/2008","18.290","17.505","18.310","17.460","36.09K","4.45%"
"06/30/2008","17.510","17.670","17.980","17.290","23.77K","-1.13%"
"06/27/2008","17.710","17.270","17.760","17.215","36.12K","3.15%"
"06/26/2008","17.169","16.795","17.485","16.770","0.10K","3.71%"
"06/25/2008","16.555","16.735","16.810","16.600","0.03K","-0.79%"
"06/24/2008","16.686","16.985","16.985","16.670","0.04K","-0.93%"
"06/23/2008","16.843","17.525","17.530","16.610","0.03K","-3.48%"
"06/20/2008","17.451","17.495","17.570","17.470","0.00K","-0.42%"
"06/19/2008","17.524","17.390","17.750","17.390","0.01K","0.75%"
"06/18/2008","17.393","17.410","17.460","17.410","0.01K","1.55%"
"06/17/2008","17.128","17.050","17.225","16.940","0.03K","-0.91%"
"06/16/2008","17.285","16.790","17.440","16.785","0.01K","4.06%"
"06/13/2008","16.611","16.380","16.420","16.380","0.00K","0.45%"
"06/12/2008","16.536","16.720","16.725","16.450","0.02K","-2.19%"
"06/11/2008","16.906","16.890","16.965","16.880","0.01K","1.32%"
"06/10/2008","16.686","17.120","17.120","16.610","0.02K","-3.33%"
"06/09/2008","17.261","17.350","17.415","17.200","0.11K","-1.26%"
"06/06/2008","17.482","17.435","17.620","17.435","0.01K","1.52%"
"06/05/2008","17.220","17.185","17.215","17.000","0.01K","1.37%"
"06/04/2008","16.988","16.740","16.875","16.740","0.01K","0.62%"
"06/03/2008","16.883","16.910","16.910","16.910","0.00K","-0.44%"
"06/02/2008","16.958","16.958","16.958","16.958","21.33K","0.27%"
"05/30/2008","16.913","16.913","16.913","16.913","20.57K","2.41%"
"05/29/2008","16.515","17.485","17.600","16.510","45.17K","-5.17%"
"05/28/2008","17.415","17.500","17.680","17.065","29.90K","-0.29%"
"05/27/2008","17.465","18.275","18.375","17.430","35.37K","-4.90%"
"05/26/2008","18.365","18.275","18.370","18.185","20.44K","0.41%"
"05/23/2008","18.290","18.000","18.340","17.885","20.44K","1.47%"
"05/22/2008","18.025","18.090","18.240","17.775","27.42K","-0.14%"
"05/21/2008","18.050","17.745","18.160","17.610","27.72K","1.83%"
"05/20/2008","17.725","17.000","17.755","16.960","30.23K","4.09%"
"05/19/2008","17.028","17.070","17.295","16.870","19.98K","0.40%"
"05/16/2008","16.960","16.770","17.110","16.755","21.68K","1.65%"
"05/15/2008","16.685","16.600","17.040","16.555","24.14K","0.43%"
"05/14/2008","16.613","16.750","16.950","16.550","21.24K","-1.28%"
